date,fips,county,hospital_pk,total_adult_inpatient,used_inpatient,total_adult_confirmed_and_suspected_covid,total_adult_confirmed_covid,total_icu,used_icu,total_staffed_adult_icu,used_staffed_adult_icu,staffed_icu_adult_confirmed_and_suspected_covid,staffed_icu_adult_confirmed_covid
2020-10-30,36089,St. Lawrence,330223,138.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-30,36089,St. Lawrence,330211,455.0,235.0,5.0,5.0,50.0,29.0,50.0,29.0,4.0,4.0
2020-10-30,36089,St. Lawrence,331307,182.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-30,36089,St. Lawrence,330197,777.0,372.0,34.0,34.0,84.0,40.0,84.0,40.0,-999999.0,-999999.0
2020-10-30,36089,St. Lawrence,331315,217.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-30,36091,Saratoga,330222,915.0,793.0,7.0,7.0,155.0,121.0,155.0,121.0,4.0,0.0
2020-10-30,36093,Schenectady,330406,749.0,567.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-30,36093,Schenectady,330153,2030.0,1440.0,82.0,57.0,308.0,237.0,308.0,237.0,11.0,8.0
2020-10-30,36095,Schoharie,331320,217.0,93.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-30,36097,Schuyler,331313,182.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-30,36101,Steuben,330144,84.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-30,36101,Steuben,330151,133.0,74.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-30,36101,Steuben,330277,459.0,316.0,79.0,79.0,48.0,39.0,48.0,39.0,12.0,12.0
2020-10-30,36103,Suffolk,330393,4494.0,3944.0,146.0,77.0,651.0,503.0,581.0,473.0,11.0,11.0
2020-10-30,36103,Suffolk,330401,1477.0,993.0,53.0,35.0,161.0,74.0,161.0,74.0,-999999.0,-999999.0
2020-10-30,36103,Suffolk,330286,2590.0,2236.0,71.0,70.0,560.0,449.0,420.0,334.0,8.0,7.0
2020-10-30,36103,Suffolk,330141,1322.0,1122.0,62.0,11.0,201.0,201.0,201.0,201.0,19.0,7.0
2020-10-30,36103,Suffolk,330246,1400.0,1221.0,5.0,5.0,238.0,86.0,182.0,86.0,0.0,0.0
2020-10-30,36103,Suffolk,330043,2016.0,1828.0,135.0,64.0,344.0,285.0,267.0,223.0,-999999.0,-999999.0
2020-10-30,36103,Suffolk,330185,1435.0,794.0,69.0,0.0,294.0,59.0,294.0,59.0,0.0,0.0
2020-10-30,36103,Suffolk,330045,1904.0,1478.0,62.0,23.0,357.0,232.0,294.0,208.0,7.0,-999999.0
2020-10-30,36103,Suffolk,330107,896.0,739.0,33.0,33.0,56.0,52.0,56.0,52.0,0.0,0.0
2020-10-30,36105,Sullivan,330386,609.0,411.0,10.0,4.0,133.0,24.0,133.0,24.0,-999999.0,0.0
2020-10-30,36105,Sullivan,331303,150.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-30,36109,Tompkins,330307,1050.0,665.0,56.0,38.0,112.0,57.0,112.0,57.0,-999999.0,-999999.0
2020-10-30,36111,Ulster,330224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-30,36111,Ulster,331310,152.0,45.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-30,36111,Ulster,330004,805.0,498.0,29.0,23.0,91.0,40.0,91.0,40.0,7.0,5.0
2020-10-30,36113,Warren,330191,1442.0,1016.0,8.0,6.0,154.0,56.0,154.0,56.0,0.0,0.0
2020-10-30,36117,Wayne,330030,784.0,385.0,76.0,76.0,98.0,51.0,98.0,51.0,15.0,15.0
2020-10-30,36119,Westchester,330261,1113.0,555.0,24.0,17.0,84.0,52.0,84.0,52.0,0.0,0.0
2020-10-30,36119,Westchester,330162,1225.0,508.0,82.0,39.0,147.0,52.0,77.0,52.0,10.0,7.0
2020-10-30,36119,Westchester,330208,2597.0,1370.0,235.0,37.0,364.0,96.0,364.0,96.0,29.0,9.0
2020-10-30,36119,Westchester,330006,812.0,625.0,154.0,31.0,42.0,27.0,42.0,27.0,9.0,0.0
2020-10-30,36119,Westchester,330267,747.0,642.0,43.0,42.0,112.0,71.0,84.0,52.0,5.0,5.0
2020-10-30,36119,Westchester,330184,1120.0,482.0,50.0,28.0,224.0,40.0,224.0,40.0,-999999.0,-999999.0
2020-10-30,36119,Westchester,330086,300.0,157.0,0.0,0.0,55.0,0.0,55.0,0.0,0.0,0.0
2020-10-30,36119,Westchester,333301,0.0,514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-30,36119,Westchester,330234,5117.0,4820.0,175.0,75.0,1281.0,1011.0,728.0,601.0,109.0,39.0
2020-10-30,36119,Westchester,330304,1995.0,1462.0,82.0,62.0,112.0,66.0,112.0,66.0,7.0,6.0
2020-10-30,36123,Yates,331314,126.0,91.0,5.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-06,36001,Albany,330013,3236.0,3809.0,252.0,137.0,726.0,520.0,520.0,520.0,44.0,31.0
2020-11-06,36001,Albany,330057,3290.0,2400.0,305.0,293.0,331.0,251.0,196.0,139.0,41.0,40.0
2020-11-06,36003,Allegany,331301,140.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-06,36003,Allegany,330096,355.0,214.0,128.0,99.0,36.0,31.0,36.0,31.0,8.0,6.0
2020-11-06,36005,Bronx,330080,3622.0,1614.0,57.0,50.0,368.0,211.0,306.0,120.0,17.0,17.0
2020-11-06,36005,Bronx,330127,3199.0,2293.0,71.0,50.0,509.0,506.0,424.0,340.0,30.0,22.0
2020-11-06,36005,Bronx,330059,9604.0,8556.0,350.0,350.0,1456.0,1083.0,875.0,686.0,81.0,81.0
2020-11-06,36005,Bronx,330385,3380.0,618.0,39.0,27.0,882.0,67.0,882.0,40.0,10.0,9.0
2020-11-06,36005,Bronx,332006,1575.0,1170.0,129.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-06,36005,Bronx,330009,2583.0,2561.0,150.0,71.0,539.0,292.0,259.0,184.0,23.0,16.0
2020-11-06,36005,Bronx,330399,2037.0,1523.0,57.0,56.0,392.0,246.0,308.0,217.0,19.0,18.0
2020-11-06,36007,Broome,330011,2163.0,1006.0,213.0,163.0,126.0,38.0,126.0,38.0,-999999.0,-999999.0
2020-11-06,36007,Broome,330394,1880.0,1408.0,216.0,216.0,300.0,236.0,300.0,236.0,77.0,77.0
2020-11-06,36009,Cattaraugus,330103,1582.0,775.0,102.0,63.0,133.0,65.0,133.0,65.0,20.0,16.0
2020-11-06,36011,Cayuga,330235,889.0,512.0,40.0,40.0,133.0,58.0,133.0,58.0,9.0,9.0
2020-11-06,36013,Chautauqua,330229,273.0,190.0,30.0,30.0,36.0,29.0,36.0,29.0,5.0,5.0
2020-11-06,36013,Chautauqua,330239,896.0,793.0,79.0,79.0,77.0,39.0,77.0,39.0,0.0,0.0
2020-11-06,36013,Chautauqua,330166,28.0,7.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-06,36015,Chemung,330090,1155.0,925.0,257.0,257.0,140.0,127.0,140.0,127.0,31.0,31.0
2020-11-06,36017,Chenango,330033,192.0,68.0,-999999.0,0.0,42.0,20.0,42.0,20.0,-999999.0,0.0
2020-11-06,36019,Clinton,330250,987.0,1032.0,22.0,20.0,58.0,55.0,58.0,55.0,6.0,6.0
2020-11-06,36021,Columbia,330094,645.0,448.0,131.0,131.0,50.0,27.0,50.0,27.0,13.0,13.0
2020-11-06,36023,Cortland,330175,539.0,261.0,14.0,11.0,84.0,37.0,84.0,37.0,-999999.0,-999999.0
2020-11-06,36025,Delaware,331304,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-06,36025,Delaware,331312,252.0,65.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-06,36025,Delaware,331305,112.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-06,36027,Dutchess,330049,700.0,398.0,6.0,-999999.0,49.0,19.0,49.0,19.0,0.0,0.0
2020-11-06,36027,Dutchess,330023,2436.0,2235.0,241.0,98.0,280.0,255.0,175.0,164.0,25.0,15.0
2020-11-06,36029,Erie,330279,1084.0,1022.0,10.0,10.0,180.0,125.0,180.0,125.0,-999999.0,-999999.0
2020-11-06,36029,Erie,330078,1463.0,907.0,225.0,225.0,1162.0,79.0,1162.0,79.0,50.0,50.0
2020-11-06,36029,Erie,330005,6328.0,4619.0,397.0,224.0,1505.0,624.0,1505.0,624.0,94.0,64.0
2020-11-06,36029,Erie,330102,1162.0,686.0,7.0,7.0,105.0,45.0,105.0,45.0,-999999.0,-999999.0
2020-11-06,36029,Erie,330354,994.0,923.0,11.0,11.0,98.0,60.0,98.0,60.0,0.0,0.0
2020-11-06,36029,Erie,330219,3626.0,3288.0,65.0,64.0,322.0,201.0,322.0,201.0,16.0,15.0
2020-11-06,36029,Erie,330111,147.0,98.0,4.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-06,36031,Essex,331302,175.0,120.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-06,36033,Franklin,330079,791.0,230.0,-999999.0,-999999.0,56.0,13.0,56.0,13.0,-999999.0,-999999.0
2020-11-06,36033,Franklin,330084,266.0,138.0,64.0,45.0,35.0,22.0,35.0,22.0,20.0,19.0
2020-11-06,36035,Fulton,330276,217.0,177.0,30.0,4.0,56.0,32.0,56.0,32.0,11.0,4.0
2020-11-06,36037,Genesee,330073,574.0,313.0,40.0,40.0,91.0,29.0,91.0,29.0,0.0,0.0
2020-11-06,36043,Herkimer,331311,180.0,112.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2020-11-06,36045,Jefferson,330157,885.0,708.0,16.0,0.0,64.0,27.0,64.0,27.0,6.0,0.0
2020-11-06,36045,Jefferson,331318,73.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-06,36045,Jefferson,331309,66.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-06,36047,Kings,330396,2638.0,1059.0,78.0,12.0,196.0,107.0,196.0,75.0,7.0,0.0
2020-11-06,36047,Kings,330019,882.0,624.0,37.0,34.0,133.0,106.0,133.0,106.0,-999999.0,-999999.0
2020-11-06,36047,Kings,330350,1512.0,923.0,35.0,30.0,427.0,217.0,119.0,109.0,5.0,4.0
2020-11-06,36047,Kings,330236,3521.0,3430.0,180.0,134.0,476.0,389.0,238.0,226.0,24.0,23.0
2020-11-06,36047,Kings,330202,4878.0,2621.0,86.0,45.0,344.0,288.0,288.0,215.0,17.0,9.0
2020-11-06,36047,Kings,330397,1834.0,943.0,297.0,80.0,91.0,78.0,91.0,78.0,32.0,13.0
2020-11-06,36047,Kings,330221,1421.0,870.0,131.0,37.0,112.0,90.0,112.0,90.0,22.0,17.0
2020-11-06,36047,Kings,330233,1893.0,1774.0,83.0,66.0,355.0,298.0,273.0,222.0,18.0,16.0
2020-11-06,36047,Kings,330196,3798.0,1542.0,118.0,85.0,409.0,205.0,311.0,177.0,25.0,22.0
2020-11-06,36047,Kings,330056,2527.0,1285.0,16.0,5.0,315.0,209.0,133.0,114.0,-999999.0,0.0
2020-11-06,36047,Kings,330194,3899.0,3488.0,369.0,369.0,532.0,379.0,455.0,347.0,25.0,25.0
2020-11-06,36047,Kings,330201,1323.0,1100.0,245.0,18.0,70.0,60.0,70.0,60.0,38.0,-999999.0
2020-11-06,36049,Lewis,331317,175.0,103.0,18.0,18.0,42.0,8.0,42.0,8.0,0.0,0.0
2020-11-06,36051,Livingston,330238,252.0,220.0,4.0,-999999.0,56.0,29.0,56.0,29.0,-999999.0,-999999.0
2020-11-06,36053,Madison,330115,252.0,217.0,7.0,7.0,42.0,14.0,42.0,14.0,7.0,7.0
2020-11-06,36053,Madison,331316,175.0,107.0,0.0,0.0,28.0,14.0,28.0,13.0,0.0,0.0
2020-11-06,36055,Monroe,330226,2520.0,2270.0,177.0,177.0,770.0,128.0,770.0,128.0,35.0,35.0
2020-11-06,36055,Monroe,330285,7133.0,5901.0,189.0,141.0,1400.0,904.0,1260.0,754.0,49.0,41.0
2020-11-06,36055,Monroe,330164,2198.0,1791.0,92.0,90.0,98.0,79.0,98.0,79.0,-999999.0,-999999.0
2020-11-06,36055,Monroe,330125,4760.0,3196.0,280.0,280.0,1171.0,264.0,1171.0,264.0,66.0,66.0
2020-11-06,36057,Montgomery,330047,585.0,336.0,19.0,8.0,60.0,34.0,55.0,34.0,7.0,5.0
2020-11-06,36059,Nassau,330259,1449.0,1229.0,35.0,30.0,161.0,121.0,91.0,41.0,13.0,13.0
2020-11-06,36059,Nassau,330181,945.0,848.0,177.0,148.0,111.0,41.0,111.0,41.0,0.0,0.0
2020-11-06,36059,Nassau,330332,1008.0,519.0,16.0,0.0,84.0,59.0,84.0,59.0,0.0,0.0
2020-11-06,36059,Nassau,330106,6818.0,5410.0,366.0,251.0,1204.0,424.0,861.0,296.0,53.0,40.0
2020-11-06,36059,Nassau,330331,1261.0,777.0,87.0,50.0,140.0,71.0,140.0,71.0,18.0,17.0
2020-11-06,36059,Nassau,330182,2499.0,2026.0,54.0,54.0,560.0,291.0,560.0,291.0,54.0,54.0
2020-11-06,36059,Nassau,330027,2310.0,2234.0,39.0,28.0,448.0,442.0,378.0,363.0,-999999.0,-999999.0
2020-11-06,36059,Nassau,330198,2583.0,2022.0,122.0,93.0,154.0,139.0,154.0,139.0,25.0,16.0
2020-11-06,36061,New York,330100,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-06,36061,New York,330270,1027.0,896.0,0.0,0.0,28.0,15.0,28.0,15.0,0.0,0.0
2020-11-06,36061,New York,332008,854.0,854.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-06,36061,New York,330199,1966.0,755.0,24.0,20.0,124.0,83.0,124.0,65.0,6.0,6.0
2020-11-06,36061,New York,330024,9030.0,9186.0,637.0,397.0,1869.0,1793.0,1722.0,1682.0,115.0,107.0
2020-11-06,36061,New York,330046,4846.0,4224.0,402.0,154.0,468.0,452.0,468.0,452.0,55.0,51.0
2020-11-06,36061,New York,330214,10622.0,10530.0,458.0,393.0,2730.0,2205.0,1785.0,1433.0,66.0,61.0
2020-11-06,36061,New York,330169,2967.0,2156.0,196.0,104.0,298.0,233.0,298.0,233.0,36.0,27.0
2020-11-06,36061,New York,330154,3332.0,3273.0,94.0,45.0,280.0,189.0,245.0,170.0,15.0,15.0
2020-11-06,36061,New York,330240,1501.0,1049.0,27.0,23.0,195.0,148.0,160.0,91.0,6.0,0.0
2020-11-06,36061,New York,330101,15580.0,16423.0,1344.0,433.0,3602.0,2864.0,1922.0,1683.0,216.0,98.0
2020-11-06,36061,New York,330119,2940.0,2568.0,161.0,77.0,777.0,305.0,581.0,214.0,19.0,17.0
2020-11-06,36061,New York,330204,3675.0,3898.0,79.0,26.0,541.0,541.0,441.0,401.0,12.0,9.0
2020-11-06,36063,Niagara,330065,868.0,509.0,48.0,15.0,84.0,58.0,84.0,58.0,-999999.0,-999999.0
2020-11-06,36063,Niagara,330188,609.0,320.0,8.0,7.0,84.0,42.0,84.0,42.0,7.0,7.0
2020-11-06,36063,Niagara,330163,490.0,317.0,7.0,7.0,35.0,8.0,35.0,8.0,0.0,0.0
2020-11-06,36065,Oneida,330245,1715.0,1099.0,112.0,106.0,238.0,169.0,238.0,168.0,21.0,18.0
2020-11-06,36065,Oneida,330215,410.0,272.0,-999999.0,-999999.0,70.0,37.0,70.0,37.0,0.0,0.0
2020-11-06,36065,Oneida,330044,2107.0,1248.0,81.0,79.0,343.0,106.0,343.0,106.0,20.0,19.0
2020-11-06,36067,Onondaga,330203,2387.0,1379.0,82.0,82.0,385.0,129.0,385.0,129.0,7.0,7.0
2020-11-06,36067,Onondaga,330241,4242.0,4233.0,216.0,195.0,819.0,736.0,714.0,683.0,57.0,52.0
2020-11-06,36067,Onondaga,330140,3157.0,2309.0,163.0,163.0,560.0,286.0,420.0,219.0,10.0,10.0
2020-11-06,36069,Ontario,330265,399.0,264.0,19.0,19.0,63.0,18.0,63.0,18.0,4.0,4.0
2020-11-06,36069,Ontario,330058,497.0,270.0,20.0,20.0,98.0,28.0,98.0,27.0,5.0,5.0
2020-11-06,36069,Ontario,330074,1029.0,553.0,16.0,10.0,84.0,63.0,84.0,63.0,0.0,0.0
2020-11-06,36071,Orange,330135,343.0,116.0,26.0,26.0,70.0,26.0,70.0,26.0,14.0,14.0
2020-11-06,36071,Orange,330264,938.0,996.0,261.0,261.0,98.0,70.0,98.0,70.0,32.0,32.0
2020-11-06,36071,Orange,330205,350.0,97.0,0.0,0.0,56.0,24.0,56.0,23.0,0.0,0.0
2020-11-06,36071,Orange,330126,2786.0,2036.0,156.0,85.0,805.0,204.0,665.0,152.0,13.0,11.0
2020-11-06,36073,Orleans,331319,364.0,58.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-06,36075,Oswego,330218,369.0,179.0,5.0,5.0,51.0,14.0,51.0,14.0,-999999.0,-999999.0
2020-11-06,36077,Otsego,330136,1064.0,1112.0,25.0,23.0,210.0,197.0,210.0,197.0,14.0,14.0
2020-11-06,36077,Otsego,330085,371.0,188.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-06,36079,Putnam,330273,798.0,536.0,27.0,15.0,70.0,46.0,70.0,46.0,7.0,7.0
2020-11-06,36081,Queens,330193,1455.0,1103.0,110.0,75.0,321.0,213.0,223.0,151.0,24.0,6.0
2020-11-06,36081,Queens,330231,2342.0,1055.0,71.0,52.0,204.0,183.0,195.0,104.0,16.0,12.0
2020-11-06,36081,Queens,330128,5319.0,1953.0,167.0,103.0,1339.0,234.0,1312.0,212.0,32.0,28.0
2020-11-06,36081,Queens,330014,2259.0,1998.0,144.0,78.0,455.0,246.0,380.0,164.0,74.0,14.0
2020-11-06,36081,Queens,330395,1990.0,856.0,20.0,19.0,238.0,60.0,238.0,60.0,0.0,0.0
2020-11-06,36081,Queens,330195,8960.0,8196.0,588.0,380.0,1253.0,771.0,679.0,361.0,85.0,78.0
2020-11-06,36081,Queens,330055,3087.0,3161.0,159.0,159.0,511.0,307.0,413.0,220.0,16.0,16.0
2020-11-06,36083,Rensselaer,330180,1218.0,1112.0,97.0,80.0,147.0,93.0,147.0,93.0,28.0,27.0
2020-11-06,36085,Richmond,330160,4218.0,3749.0,484.0,274.0,637.0,453.0,532.0,378.0,61.0,50.0
2020-11-06,36085,Richmond,330028,1757.0,1520.0,59.0,59.0,511.0,275.0,392.0,136.0,29.0,29.0
2020-11-06,36087,Rockland,330405,630.0,436.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-06,36087,Rockland,330158,1855.0,1308.0,84.0,82.0,217.0,167.0,217.0,167.0,25.0,25.0
2020-11-06,36087,Rockland,330104,1071.0,881.0,80.0,75.0,420.0,110.0,420.0,110.0,11.0,11.0
2020-11-06,36089,St. Lawrence,330211,455.0,236.0,17.0,17.0,50.0,32.0,50.0,32.0,11.0,11.0
2020-11-06,36089,St. Lawrence,331307,182.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-06,36089,St. Lawrence,331315,217.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-06,36089,St. Lawrence,330223,144.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-06,36089,St. Lawrence,330197,777.0,413.0,27.0,27.0,84.0,31.0,84.0,31.0,-999999.0,-999999.0
2020-11-06,36091,Saratoga,330222,732.0,636.0,20.0,18.0,124.0,99.0,124.0,99.0,8.0,0.0
2020-11-06,36093,Schenectady,330153,2030.0,1524.0,108.0,74.0,308.0,234.0,308.0,233.0,22.0,17.0
2020-11-06,36093,Schenectady,330406,749.0,583.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-06,36095,Schoharie,331320,217.0,98.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-06,36097,Schuyler,331313,182.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-06,36101,Steuben,330151,133.0,77.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-06,36101,Steuben,330144,84.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-06,36101,Steuben,330277,539.0,383.0,93.0,93.0,56.0,37.0,56.0,37.0,12.0,12.0
2020-11-06,36103,Suffolk,330045,1904.0,1481.0,96.0,35.0,357.0,194.0,294.0,179.0,16.0,14.0
2020-11-06,36103,Suffolk,330246,1400.0,1219.0,9.0,8.0,238.0,94.0,182.0,94.0,4.0,4.0
2020-11-06,36103,Suffolk,330185,1435.0,811.0,86.0,14.0,294.0,64.0,294.0,64.0,-999999.0,0.0
2020-11-06,36103,Suffolk,330141,1350.0,1043.0,80.0,21.0,181.0,170.0,181.0,170.0,28.0,8.0
2020-11-06,36103,Suffolk,330401,1477.0,1046.0,54.0,32.0,161.0,96.0,161.0,96.0,7.0,7.0
2020-11-06,36103,Suffolk,330286,2590.0,2362.0,126.0,117.0,560.0,503.0,420.0,371.0,15.0,13.0
2020-11-06,36103,Suffolk,330393,4494.0,4104.0,167.0,85.0,651.0,471.0,581.0,451.0,15.0,14.0
2020-11-06,36103,Suffolk,330107,768.0,654.0,34.0,34.0,48.0,35.0,48.0,35.0,4.0,4.0
2020-11-06,36103,Suffolk,330043,2016.0,1903.0,172.0,86.0,343.0,260.0,266.0,226.0,17.0,13.0
2020-11-06,36105,Sullivan,331303,210.0,42.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-06,36105,Sullivan,330386,609.0,409.0,50.0,14.0,133.0,31.0,133.0,31.0,13.0,7.0
2020-11-06,36109,Tompkins,330307,1050.0,700.0,67.0,46.0,112.0,56.0,112.0,56.0,16.0,5.0
2020-11-06,36111,Ulster,330004,805.0,532.0,74.0,48.0,91.0,44.0,91.0,44.0,9.0,4.0
2020-11-06,36111,Ulster,330224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-06,36111,Ulster,331310,266.0,86.0,31.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-06,36113,Warren,330191,1442.0,1026.0,0.0,0.0,154.0,55.0,154.0,55.0,0.0,0.0
2020-11-06,36117,Wayne,330030,784.0,406.0,78.0,78.0,98.0,53.0,98.0,53.0,10.0,10.0
2020-11-06,36119,Westchester,330184,1120.0,588.0,83.0,70.0,224.0,41.0,224.0,41.0,7.0,7.0
2020-11-06,36119,Westchester,333301,0.0,504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-06,36119,Westchester,330267,749.0,700.0,88.0,88.0,112.0,76.0,84.0,62.0,8.0,8.0
2020-11-06,36119,Westchester,330208,2226.0,1218.0,173.0,43.0,312.0,81.0,312.0,81.0,17.0,-999999.0
2020-11-06,36119,Westchester,330304,1995.0,1578.0,125.0,114.0,112.0,80.0,112.0,80.0,10.0,10.0
2020-11-06,36119,Westchester,330006,812.0,676.0,161.0,18.0,42.0,30.0,42.0,28.0,8.0,-999999.0
2020-11-06,36119,Westchester,330086,420.0,175.0,6.0,0.0,73.0,0.0,73.0,0.0,0.0,0.0
2020-11-06,36119,Westchester,330234,5117.0,5014.0,248.0,117.0,1281.0,991.0,728.0,606.0,100.0,44.0
2020-11-06,36119,Westchester,330162,1233.0,571.0,98.0,35.0,155.0,52.0,85.0,52.0,9.0,6.0
2020-11-06,36119,Westchester,330261,1157.0,604.0,95.0,87.0,84.0,58.0,84.0,58.0,7.0,7.0
2020-11-06,36123,Yates,331314,126.0,80.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-13,36001,Albany,330057,3290.0,2348.0,279.0,275.0,303.0,243.0,196.0,148.0,50.0,50.0
2020-11-13,36001,Albany,330013,3752.0,4355.0,421.0,255.0,847.0,594.0,594.0,594.0,114.0,84.0
2020-11-13,36003,Allegany,331301,140.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-13,36003,Allegany,330096,343.0,192.0,95.0,95.0,42.0,29.0,42.0,29.0,15.0,15.0
2020-11-13,36005,Bronx,330127,3229.0,2402.0,87.0,73.0,549.0,535.0,466.0,354.0,29.0,26.0
2020-11-13,36005,Bronx,330080,3640.0,1486.0,92.0,69.0,370.0,231.0,307.0,157.0,21.0,9.0
2020-11-13,36005,Bronx,330385,3384.0,766.0,65.0,41.0,882.0,107.0,882.0,85.0,6.0,4.0
2020-11-13,36005,Bronx,330059,9604.0,8464.0,434.0,434.0,1456.0,1080.0,875.0,716.0,82.0,82.0
2020-11-13,36005,Bronx,330009,2583.0,2422.0,120.0,59.0,539.0,294.0,259.0,179.0,31.0,16.0
2020-11-13,36005,Bronx,330399,2037.0,1418.0,74.0,67.0,392.0,234.0,308.0,210.0,33.0,32.0
2020-11-13,36005,Bronx,332006,1575.0,1208.0,164.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-13,36007,Broome,330394,2632.0,1948.0,292.0,291.0,420.0,311.0,420.0,311.0,114.0,114.0
2020-11-13,36007,Broome,330011,2163.0,1037.0,237.0,184.0,126.0,55.0,126.0,55.0,16.0,7.0
2020-11-13,36009,Cattaraugus,330103,1582.0,830.0,99.0,68.0,133.0,65.0,133.0,65.0,15.0,15.0
2020-11-13,36011,Cayuga,330235,889.0,467.0,38.0,38.0,133.0,42.0,133.0,42.0,-999999.0,-999999.0
2020-11-13,36013,Chautauqua,330229,273.0,179.0,11.0,6.0,36.0,34.0,36.0,34.0,-999999.0,-999999.0
2020-11-13,36013,Chautauqua,330166,28.0,18.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-13,36013,Chautauqua,330239,896.0,796.0,46.0,46.0,77.0,66.0,77.0,66.0,7.0,7.0
2020-11-13,36015,Chemung,330090,1155.0,961.0,234.0,234.0,140.0,121.0,140.0,121.0,31.0,31.0
2020-11-13,36017,Chenango,330033,224.0,66.0,-999999.0,0.0,49.0,11.0,49.0,11.0,-999999.0,0.0
2020-11-13,36019,Clinton,330250,970.0,954.0,50.0,46.0,54.0,42.0,54.0,42.0,13.0,13.0
2020-11-13,36021,Columbia,330094,645.0,473.0,113.0,113.0,50.0,28.0,50.0,28.0,16.0,16.0
2020-11-13,36023,Cortland,330175,539.0,229.0,16.0,16.0,84.0,33.0,84.0,33.0,-999999.0,-999999.0
2020-11-13,36025,Delaware,331312,252.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-13,36025,Delaware,331305,112.0,63.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-13,36025,Delaware,331304,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-13,36027,Dutchess,330023,2436.0,2228.0,343.0,179.0,288.0,240.0,175.0,152.0,31.0,16.0
2020-11-13,36027,Dutchess,330049,700.0,417.0,41.0,22.0,49.0,15.0,49.0,15.0,4.0,-999999.0
2020-11-13,36029,Erie,330102,1162.0,655.0,48.0,48.0,105.0,55.0,105.0,55.0,16.0,16.0
